step,speedX,speedY,speedZ,angle,trackPos,z,rpm,gear,steer,accel,brake,target_speed,target_brake,front,front_delta,left_front,right_front,apex_target,trackPos_delta,left_open,right_open,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
4492,154.459,0.0331283,-10.0128,-0.00334484,-0.0978246,0.277599,10352.4,5,5.459992653420939e-05,0.25,0.0,150,0.0,105.197,-0.9279999999999973,103.268,118.166,0.0,0.0005417000000000061,103.268,118.166,9.28435,20.0376,31.1908,52.6163,84.9662,94.3326,98.1953,101.239,103.268,105.197,107.039,108.806,111.166,113.721,118.166,45.6609,26.4517,16.7897,7.68094
4493,154.461,0.0356635,-10.0107,-0.00330097,-0.0972828,0.277615,10352.7,5,0.00023178153008563546,0.25,0.0,150,0.0,104.262,-0.9350000000000023,102.352,117.141,0.0,0.0005417999999999951,102.352,117.141,9.28017,20.0303,31.1818,52.6086,84.3955,93.5303,97.337,100.344,102.352,104.262,106.088,107.84,110.183,112.721,117.141,45.6717,26.4621,16.7976,7.68522
4494,154.463,0.0322115,-10.0105,-0.00329239,-0.096741,0.277634,10353.0,5,0.0001618337042016832,0.25,0.0,150,0.0,103.32,-0.9420000000000073,101.427,116.109,0.0,0.0005418000000000089,101.427,116.109,9.27567,20.0209,31.1676,52.5862,83.7978,92.7167,96.469,99.4407,101.427,103.32,105.13,106.868,109.193,111.715,116.109,45.6957,26.4768,16.8072,7.68976
4495,154.464,0.0272802,-10.0104,-0.0032962,-0.0961993,0.277643,10353.1,5,5.1449695417614405e-06,0.25,0.0,150,0.0,102.375,-0.9449999999999932,100.5,115.076,0.0,0.0005416999999999922,100.5,115.076,9.27105,20.0108,31.1516,52.5585,83.1852,91.8985,95.5977,98.5342,100.5,102.375,104.169,105.893,108.201,110.706,115.076,45.7247,26.4933,16.8175,7.69441
4496,154.466,0.022497,-10.0028,-0.00330431,-0.0956575,0.277661,10353.3,5,-0.0001816798803511467,0.25,0.0,150,0.0,101.429,-0.945999999999998,99.5724,114.041,0.0,0.0005417999999999951,99.5724,114.041,9.26639,20.0004,31.1351,52.5291,82.562,91.0784,94.7251,97.627,99.5724,101.429,103.207,104.917,107.208,109.696,114.041,45.7552,26.5102,16.828,7.69908
4497,154.467,0.0182477,-9.98936,-0.00331241,-0.0951157,0.277756,10353.4,5,-0.0003684347020691016,0.25,0.0,150,0.0,100.483,-0.945999999999998,98.6444,113.006,0.0,0.0005418000000000089,98.6444,113.006,9.26174,19.99,31.1186,52.5,81.9309,90.2575,93.8522,96.7196,98.6444,100.483,102.245,103.941,106.215,108.686,113.006,45.7856,26.527,16.8385,7.70376
4498,154.469,0.0145923,-9.97832,-0.00331909,-0.0945767,0.277534,10353.4,5,-0.0005445735229426714,0.25,0.0,150,0.0,99.5372,-0.9458000000000055,97.7169,111.971,0.0,0.0005389999999999978,97.7169,111.971,9.25711,19.9798,31.1022,52.4711,81.2929,89.4361,92.9795,95.8125,97.7169,99.5372,101.284,102.966,105.222,107.676,111.971,45.8156,26.5437,16.8488,7.7084
4499,154.471,0.0117992,-9.9631,-0.00332481,-0.0940348,0.277329,10352.7,5,-0.0007146856390200414,0.25,0.0,150,0.0,98.5919,-0.9453000000000031,96.7894,110.936,0.0,0.0005418999999999979,96.7894,110.936,9.25248,19.9696,31.0861,52.443,80.6483,88.6143,92.1068,94.9055,96.7894,98.5919,100.323,101.99,104.229,106.667,110.936,45.845,26.5603,16.8592,7.71305
4500,154.472,0.00782552,-9.94,-0.00329715,-0.0934931,0.277254,10352.6,5,-0.0006509957070794797,0.25,0.0,150,0.0,97.6533,-0.9385999999999939,95.869,109.905,0.0,0.0005417000000000061,95.869,109.905,9.24816,19.9613,31.0746,52.4285,80.0088,87.8003,91.2417,94.0058,95.869,97.6533,99.3681,101.021,103.242,105.662,109.905,45.8618,26.5727,16.8679,7.71745
4501,154.473,0.00930279,-9.9236,-0.00323278,-0.0929513,0.2773,10352.9,5,-0.0003302563448591665,0.25,0.0,150,0.0,96.7218,-0.9314999999999998,94.956,108.88,0.0,0.0005417999999999951,94.956,108.88,9.24416,19.9551,31.0684,52.4291,79.3747,86.9945,90.3845,93.1139,94.956,96.7218,98.4202,100.059,102.262,104.664,108.88,45.8647,26.5804,16.8748,7.72157
4502,154.474,0.0119293,-9.91822,-0.00315458,-0.0924385,0.277415,10353.5,5,9.429198333142652e-05,0.25,0.0,150,0.0,95.793,-0.9287999999999954,94.0458,107.857,0.0,0.0005127999999999938,94.0458,107.857,9.24055,19.9502,31.0651,52.4372,78.7389,86.1914,89.5303,92.2247,94.0458,95.793,97.475,99.0986,101.283,103.667,107.857,45.8606,26.5854,16.8805,7.72533
4503,154.476,0.0163163,-9.92049,-0.00310404,-0.0919422,0.277537,10353.9,5,0.0003291023795814578,0.25,0.0,150,0.0,94.8587,-0.9343000000000075,93.1298,106.829,0.0,0.0004963000000000051,93.1298,106.829,9.23681,19.9441,31.0583,52.4342,78.0876,85.3802,88.6692,91.3293,93.1298,94.8587,96.5244,98.1333,100.3,102.666,106.829,45.8663,26.5936,16.8872,7.72916
4504,154.477,0.0148152,-9.93988,-0.0030883,-0.0914459,0.277603,10354.2,5,0.000320214726969182,0.25,0.0,150,0.0,93.9175,-0.9411999999999949,92.2066,105.795,0.0,0.0004963000000000051,92.2066,105.795,9.23275,19.9359,31.0464,52.417,77.4192,84.5594,87.7999,90.4266,92.2066,93.9175,95.5671,97.1616,99.3103,101.659,105.795,45.8853,26.6061,16.8956,7.73326
4505,154.479,0.0116697,-9.97499,-0.00308544,-0.0909496,0.277478,10354.5,5,0.00022113078500787114,0.25,0.0,150,0.0,92.9738,-0.9437000000000069,91.2808,104.759,0.0,0.0004962999999999912,91.2808,104.759,9.22858,19.927,31.0327,52.3943,76.7417,83.7346,86.9274,89.521,91.2808,92.9738,94.6073,96.1875,98.3183,100.649,104.759,45.9093,26.6203,16.9047,7.73746
4506,154.482,0.0084883,-10.008,-0.00308735,-0.0904561,0.278069,10354.7,5,8.931540359042103e-05,0.25,0.0,150,0.0,92.0292,-0.9445999999999941,90.3541,103.721,0.0,0.0004935000000000078,90.3541,103.721,9.22439,19.9179,31.0185,52.37,76.0582,82.9081,86.0538,88.6143,90.3541,92.0292,93.6468,95.2126,97.3255,99.6388,103.721,45.9347,26.6349,16.914,7.74167
4507,154.482,0.00592578,-10.0571,-0.00308973,-0.0899598,0.278502,10357.3,5,-4.646330205015925e-05,0.25,0.0,150,0.0,91.0845,-0.9446999999999974,89.4272,102.683,0.0,0.0004962999999999912,89.4272,102.683,9.22017,19.9087,31.0039,52.345,75.3699,82.0805,85.1796,87.7075,89.4272,91.0845,92.6861,94.2374,96.3325,98.6279,102.683,45.9609,26.6498,16.9234,7.74592
4508,154.485,0.004027,-10.1114,-0.00309259,-0.0894635,0.278564,10356.9,5,-0.00018560336008884362,0.25,0.0,150,0.0,90.1397,-0.9448000000000008,88.5002,101.645,0.0,0.0004963000000000051,88.5002,101.645,9.21595,19.8994,30.9895,52.3202,74.6774,81.2523,84.3052,86.8005,88.5002,90.1397,91.7253,93.2623,95.3392,97.6169,101.645,45.9869,26.6647,16.9327,7.75016
4509,154.489,0.00243711,-10.1376,-0.0030945,-0.0889672,0.278393,10356.1,5,-0.00031809074150628697,0.25,0.0,150,0.0,89.1951,-0.9446000000000083,87.5734,100.607,0.0,0.0004963000000000051,87.5734,100.607,9.21173,19.8903,30.975,52.2953,73.9809,80.4234,83.4306,85.8935,87.5734,89.1951,90.7647,92.2871,94.346,96.6057,100.607,46.0129,26.6795,16.9421,7.7544
4510,154.492,0.00115808,-10.147,-0.00309641,-0.0884709,0.278119,10355.5,5,-0.0004505781229237303,0.25,0.0,150,0.0,88.2505,-0.9445999999999941,86.6466,99.5677,0.0,0.0004962999999999912,86.6466,99.5677,9.20752,19.8811,30.9606,52.2709,73.2807,79.594,82.5559,84.9867,86.6466,88.2505,89.804,91.3119,93.3528,95.5945,99.5677,46.0387,26.6942,16.9514,7.75864
4511,154.494,0.000148942,-10.1431,-0.00309784,-0.0879746,0.277833,10355.1,5,-0.000579704151943073,0.25,0.0,150,0.0,87.306,-0.944500000000005,85.7199,98.5285,0.0,0.0004963000000000051,85.7199,98.5285,9.20331,19.8719,30.9464,52.2465,72.5769,78.764,81.6811,84.0799,85.7199,87.306,88.8435,90.3368,92.3596,94.583,98.5285,46.0641,26.709,16.9607,7.76287
4512,154.498,-0.000618,-10.175,-0.00309831,-0.0874783,0.277476,10355.0,5,-0.000702107476166211,0.25,0.0,150,0.0,86.3616,-0.9444000000000017,84.7934,97.489,0.0,0.0004963000000000051,84.7934,97.489,9.1991,19.8629,30.9321,52.2223,71.8698,77.9334,80.8062,83.1731,84.7934,86.3616,87.8831,89.3619,91.3664,93.5715,97.489,46.0895,26.7236,16.9699,7.76711
4513,154.501,-0.00316875,-10.217,-0.0030678,-0.0869806,0.277322,10355.2,5,-0.0006078995143619266,0.25,0.0,150,0.0,85.4227,-0.9388999999999896,83.8723,96.4536,0.0,0.0004976999999999898,83.8723,96.4536,9.19517,19.8555,30.9223,52.211,71.167,77.1087,79.9371,82.2721,83.8723,85.4227,86.928,88.392,90.3779,92.5646,96.4536,46.1029,26.7343,16.9777,7.7711
4514,154.505,-0.000476757,-10.2553,-0.00300247,-0.0864844,0.278419,10355.7,5,-0.0002694934473454133,0.0,0.06,118,0.22,84.4897,-0.9330000000000069,82.9574,95.4226,0.0,0.0004962000000000022,82.9574,95.4226,9.19157,19.8502,30.9177,52.2145,70.4689,76.2904,79.0744,81.3772,82.9574,84.4897,85.9786,87.4277,89.3949,91.5628,95.4226,46.1028,26.7405,16.9836,7.77482
4515,154.504,0.00315043,-10.362,-0.00292236,-0.0860046,0.279112,10361.8,5,0.00017635026226262354,0.0,0.12,118,0.22,83.5591,-0.9305999999999983,82.045,94.3933,0.0,0.00047980000000000245,82.045,94.3933,9.18824,19.846,30.9155,52.2247,69.7708,75.4742,78.2142,80.4848,82.045,83.5591,85.0315,86.4657,88.4139,90.5629,94.3933,46.096,26.7442,16.9886,7.77827
4516,154.249,0.0113028,-10.4442,-0.00284273,-0.0855424,0.279109,10224.3,5,0.0006230566194725604,0.0,0.18,118,0.22,82.629,-0.9300999999999959,81.1329,93.3642,0.0,0.00046219999999999595,81.1329,93.3642,9.18506,19.8421,30.9137,52.2353,69.0692,74.6574,77.3539,79.5927,81.1329,82.629,84.0849,85.504,87.4334,89.5632,93.3642,46.0889,26.7477,16.9932,7.78158
4517,153.719,0.02078,-10.4679,-0.00273639,-0.085089,0.278625,10164.1,5,0.0012589202320018138,0.0,0.22,118,0.22,81.7057,-0.9233000000000118,80.2277,92.3411,0.0,0.0004534000000000066,80.2277,92.3411,9.18219,19.8399,30.916,52.2577,68.3721,73.8471,76.5004,78.7075,80.2277,81.7057,83.1451,84.5491,86.4595,88.5701,92.3411,46.0708,26.7473,16.9963,7.78461
4518,152.995,0.0316329,-10.4416,-0.00264961,-0.084643,0.277906,10092.7,5,0.0017595847343084559,0.0,0.22,118,0.22,80.7826,-0.9230999999999909,79.3226,91.3191,0.0,0.00044600000000000195,79.3226,91.3191,9.17921,19.8367,30.9158,52.2726,67.6701,73.0354,75.6463,77.8221,79.3226,80.7826,82.2058,83.5949,85.4863,87.5779,91.3191,46.0598,26.7492,17.0003,7.78772
4519,152.121,0.0346169,-10.381,-0.00259763,-0.0842036,0.277142,10018.7,5,0.0020181351877527967,0.0,0.22,118,0.22,79.8587,-0.9239000000000033,78.4162,90.2971,0.0,0.0004393999999999926,78.4162,90.2971,9.17597,19.8316,30.9107,52.273,66.9606,72.2203,74.7898,76.9351,78.4162,79.8587,81.2657,82.64,84.5128,86.5855,90.2971,46.0622,26.7555,17.0059,7.79106
4520,151.205,0.0358631,-10.3239,-0.00259859,-0.0837681,0.276351,9957.98,5,0.0019068924829565917,0.0,0.22,118,0.22,78.9315,-0.9271999999999991,77.5063,89.2736,0.0,0.00043550000000000533,77.5063,89.2736,9.17227,19.8236,30.8981,52.2413,66.2415,71.3994,73.9288,76.0442,77.5063,78.9315,80.3227,81.6825,83.5369,85.591,89.2736,46.0845,26.7684,17.014,7.79477
4521,150.284,0.0307075,-10.2494,-0.00264436,-0.0833302,0.276046,9897.15,5,0.0014812775261626825,0.0,0.22,118,0.22,78.0028,-0.9287000000000063,76.5946,88.2498,0.0,0.00043790000000000495,76.5946,88.2498,9.16815,19.8129,30.8791,52.1204,65.5151,70.5747,73.0649,75.1511,76.5946,78.0028,79.3785,80.724,82.5602,84.596,88.2498,46.1241,26.7869,17.0244,7.79885
4522,149.369,0.0240526,-10.1655,-0.00270969,-0.0828923,0.276367,9836.79,5,0.0009186874591461738,0.0,0.22,118,0.22,77.0768,-0.9259999999999877,75.6853,87.2291,0.0,0.0004378999999999911,75.6853,87.2291,9.16385,19.8012,30.8573,51.9289,64.7871,69.7511,72.2029,74.2601,75.6853,77.0768,78.437,79.7683,81.5865,83.604,87.2291,46.1712,26.8081,17.0358,7.80309
4523,148.464,0.0145752,-10.1296,-0.00275451,-0.0824625,0.276665,9771.39,5,0.0005016691789735093,0.0,0.22,118,0.22,76.1597,-0.9171000000000049,74.7851,86.2171,0.0,0.00042980000000000795,74.7851,86.2171,9.1598,19.7908,30.8387,51.6959,64.066,68.9361,71.3496,73.3783,74.7851,76.1597,77.5046,78.8217,80.6219,82.6209,86.2171,46.2099,26.8264,17.046,7.8071
4524,147.557,0.0121728,-10.0799,-0.00276119,-0.0820285,0.276834,9713.79,5,0.0003507303580999391,0.0,0.11,118,0.11,75.2542,-0.9055000000000035,73.8964,85.2159,0.0,0.00043399999999998995,73.8964,85.2159,9.15607,19.7825,30.8253,51.4339,63.3547,68.1321,70.5079,72.5078,73.8964,75.2542,76.5836,77.8864,79.6684,81.6489,85.2159,46.2345,26.84,17.0544,7.81084
4525,146.652,0.0123994,-10.0178,-0.00275118,-0.0816081,0.27697,9655.87,5,0.000319932561235331,0.0,0.11,118,0.11,74.3569,-0.8973000000000013,73.0159,84.2227,0.0,0.00042040000000000133,73.0159,84.2227,9.15261,19.7754,30.8147,51.1437,62.6491,67.3357,69.6739,71.6456,73.0159,74.3569,75.6709,76.9594,78.7233,80.6852,84.2227,46.2518,26.8509,17.0617,7.81434
4526,145.968,0.0113531,-9.95254,-0.00269682,-0.081189,0.277156,9656.25,5,0.0006000217203202506,0.0,0.11,118,0.11,73.4713,-0.8855999999999966,72.147,83.2405,0.0,0.0004191000000000056,72.147,83.2405,9.14955,19.7708,30.8106,50.8362,61.9535,66.5507,68.8517,70.795,72.147,73.4713,74.7697,76.044,77.7895,79.7327,83.2405,46.2518,26.8562,17.0668,7.81748
4527,145.421,0.0156969,-9.89528,-0.00259954,-0.0807823,0.277472,9620.95,5,0.0011836478063353556,0.0,0.11,118,0.11,72.5955,-0.8757999999999981,71.288,82.2673,0.0,0.00040669999999999595,71.288,82.2673,9.147,19.7689,30.813,50.5136,61.2664,65.7752,68.0392,69.9542,71.288,72.5955,73.8784,75.1382,76.8653,78.7896,82.2673,46.2952,26.8557,17.0695,7.82018
4528,144.878,0.0223853,-9.85077,-0.00252277,-0.0803895,0.277873,9585.61,5,0.0016269821055066025,0.0,0.11,118,0.11,71.7197,-0.8757999999999981,70.4289,81.2946,0.0,0.0003927999999999987,70.4289,81.2946,9.14437,19.7661,30.8127,50.1633,60.5758,64.9984,67.226,69.1131,70.4289,71.7197,72.9872,74.2327,75.9414,77.8468,81.2946,46.551,26.8574,17.0729,7.82292
4529,144.337,0.0226006,-9.81748,-0.0024789,-0.0799929,0.278291,9550.0,5,0.001839011709058029,0.0,0.11,118,0.11,70.8422,-0.8774999999999977,69.5679,80.3208,0.0,0.00039659999999999695,69.5679,80.3208,9.14141,19.7613,30.8077,49.7859,59.8799,64.2186,66.4103,68.27,69.5679,70.8422,72.0944,73.3257,75.0163,76.903,80.3208,47.2966,26.8633,17.0781,7.82594
4530,143.797,0.022777,-9.79474,-0.00248081,-0.0796019,0.27868,9513.96,5,0.0017317963276405855,0.0,0.11,118,0.11,69.9614,-0.8808000000000078,68.7033,85.7127,0.0,0.00039100000000000246,68.7033,85.7127,9.13808,19.7541,30.7962,49.3819,59.1768,63.4337,65.5904,67.423,68.7033,69.9614,71.1985,72.4157,74.0882,75.9563,79.3444,85.7127,26.875,17.0855,7.82928
4531,143.259,0.0167042,-9.78089,-0.00252802,-0.0792219,0.278952,9477.7,5,0.0013099933136523738,0.0,0.11,118,0.11,69.0775,-0.883899999999997,67.8356,84.6905,0.0,0.00038000000000000533,67.8356,84.6905,9.13444,19.7444,30.7787,48.9548,58.4675,62.6445,64.7667,66.5726,67.8356,69.0775,70.2996,71.503,73.1575,75.0071,78.3655,84.6905,26.8921,17.0949,7.83288
4532,142.722,0.00936841,-9.76498,-0.00259382,-0.0788335,0.279076,9441.98,5,0.0007559919224127201,0.0,0.11,118,0.11,68.1944,-0.8830999999999989,66.9685,83.6691,0.0,0.0003883999999999971,66.9685,83.6691,9.13055,19.7336,30.7581,48.5118,57.7563,61.855,63.9432,65.7226,66.9685,68.1944,69.4016,70.5911,72.2276,74.0589,77.3876,83.6691,26.9119,17.1054,7.83671
4533,142.185,0.000467564,-9.74066,-0.00263483,-0.0784479,0.279099,9406.49,5,0.0003762623768999822,0.0,0.11,118,0.11,67.3183,-0.8761000000000081,66.1083,82.6535,0.0,0.00038559999999999983,66.1083,82.6535,9.12691,19.7242,30.7413,48.0633,57.0506,61.0721,63.1266,64.8797,66.1083,67.3183,68.5106,69.6861,71.3047,73.1173,76.4162,82.6535,26.9284,17.1146,7.84032
4534,141.651,-0.00216617,-9.70797,-0.00264198,-0.0780732,0.279076,9371.33,5,0.00023626423180327094,0.0,0.11,118,0.11,66.4502,-0.8680999999999983,65.2562,81.6448,0.0,0.0003747000000000056,65.2562,81.6448,9.12368,19.7169,30.7296,47.6116,56.3518,60.2971,62.3179,64.0449,65.2562,66.4502,67.6276,68.7891,70.3897,72.1836,75.4523,81.6448,26.9403,17.1219,7.84356
4535,141.119,-0.00493992,-9.66944,-0.00260193,-0.0777052,0.279048,9336.35,5,0.0004284070725198083,0.0,0.11,118,0.11,65.5918,-0.858399999999989,64.4139,80.6444,0.0,0.00036799999999999333,64.4139,80.6444,9.12093,19.7125,30.7249,47.1592,55.6614,59.5314,61.5189,63.2197,64.4139,65.5918,66.7542,67.9017,69.4842,71.2593,74.4974,80.6444,26.9459,17.1267,7.84637
4536,140.585,-0.00197675,-9.60451,-0.00251848,-0.0773497,0.279107,9301.42,5,0.0009274721925646261,0.0,0.11,118,0.11,64.7424,-0.8494000000000028,63.5805,79.6516,0.0,0.0003555000000000086,63.5805,79.6516,9.11868,19.7107,30.7266,46.7056,54.9785,58.7743,60.7287,62.4035,63.5805,64.7424,65.8898,67.0233,68.5874,70.3436,73.551,79.6516,26.9455,17.1292,7.84874
4537,140.057,0.00195365,-9.53635,-0.00241787,-0.077001,0.279357,9266.75,5,0.0015483376608415554,0.0,0.11,118,0.11,63.8983,-0.8441000000000045,62.7524,78.6637,0.0,0.00034869999999999346,62.7524,78.6637,9.11664,19.71,30.7311,46.2464,54.299,58.0218,59.9434,61.5924,62.7524,63.8983,65.0308,66.1501,67.6961,69.4332,72.6096,78.6637,26.9429,17.1306,7.85091
4538,139.531,0.00749967,-9.47504,-0.00234443,-0.0766617,0.278978,9232.15,5,0.001981192577750982,0.0,0.11,118,0.11,63.0537,-0.8445999999999998,61.9236,77.6754,0.0,0.0003393000000000007,61.9236,77.6754,9.11443,19.708,30.7318,45.7751,53.6165,57.2677,59.157,60.7804,61.9236,63.0537,64.1712,65.2766,66.8044,68.5226,71.6681,77.6754,26.9433,17.1332,7.85322
4539,139.005,0.00889349,-9.40992,-0.00234062,-0.0763249,0.278745,9199.03,5,0.0019270413124109105,0.0,0.11,118,0.11,62.2032,-0.8504999999999967,61.0887,76.6822,0.0,0.0003367999999999982,61.0887,76.6822,9.11162,19.7021,30.7228,45.2864,52.9252,56.5065,58.3641,59.9622,61.0887,62.2032,63.306,64.3976,65.9073,67.6067,70.7215,76.6822,26.9526,17.1393,7.85605
4540,138.482,0.00274705,-9.33178,-0.00238926,-0.075993,0.27876,9165.04,5,0.0015067682694033593,0.0,0.11,118,0.11,61.3493,-0.853900000000003,60.2503,75.686,0.0,0.0003318999999999961,60.2503,75.686,9.10836,19.6932,30.7063,44.7841,52.2279,55.7407,57.567,59.1403,60.2503,61.3493,62.4375,63.5153,65.0071,66.6877,69.7718,75.686,26.9686,17.1479,7.85926
4541,137.962,-0.00499522,-9.26902,-0.00246078,-0.0756619,0.278988,9129.96,5,0.0009264627620863344,0.0,0.11,118,0.11,60.496,-0.8532999999999973,59.4124,74.6902,0.0,0.00033110000000000084,59.4124,74.6902,9.10492,19.6831,30.6868,44.2739,51.5294,54.9748,56.7702,58.3188,59.4124,60.496,61.5697,62.6338,64.1076,65.7696,68.8229,74.6902,26.9874,17.1576,7.86264
4542,137.445,-0.0122643,-9.22704,-0.00254089,-0.07533,0.279313,9094.79,5,0.00028581105247829294,0.0,0.16999999999999998,105,0.22,59.6449,-0.8511000000000024,58.5768,73.6962,0.0,0.00033190000000000996,58.5768,73.6962,9.10138,19.6725,30.6659,43.7584,50.8315,54.2105,55.9753,57.4994,58.5768,59.6449,60.7041,61.7546,63.2105,64.8537,67.8761,73.6962,27.0074,17.1678,7.8661
4543,136.928,-0.0208272,-9.19784,-0.00259191,-0.074996,0.27963,9060.11,5,-0.00015163269616983582,0.0,0.22,105,0.22,58.8008,-0.8440999999999974,57.748,72.7082,0.0,0.00033400000000000096,57.748,72.7082,9.09809,19.6635,30.649,43.243,50.1391,53.4526,55.1871,56.6868,57.748,58.8008,59.8455,60.8822,62.3202,63.9445,66.9359,72.7082,27.0238,17.1765,7.86934
4544,136.29,-0.0258899,-9.16098,-0.00257761,-0.0746573,0.279879,8994.23,5,-0.00013278040597641816,0.0,0.22,105,0.22,57.968,-0.8327999999999989,56.9305,71.7304,0.0,0.00033869999999999734,56.9305,71.7304,9.09535,19.6581,30.6414,42.7328,49.4568,52.7057,54.41,55.8856,56.9305,57.968,58.9982,60.0211,61.4412,63.0465,66.0065,71.7304,27.0318,17.1821,7.87211
4545,135.48,-0.0240968,-9.07673,-0.00251562,-0.074331,0.280231,8920.12,5,0.000223012250603314,0.0,0.22,105,0.22,57.1454,-0.8226000000000013,56.1231,70.762,0.0,0.0003263000000000016,56.1231,70.762,9.09316,19.6556,30.6373,42.2261,48.783,51.9684,53.6428,55.0943,56.1231,57.1454,58.1611,59.1703,60.5723,62.1586,65.0871,70.762,27.0333,17.1851,7.87439
4546,134.617,-0.0208668,-8.9895,-0.00243408,-0.0740124,0.28018,8862.73,5,0.000717557989230691,0.0,0.11,105,0.11,56.33,-0.8154000000000039,55.323,69.8008,0.0,0.00031859999999998834,55.323,69.8008,9.0912,19.6544,30.5983,41.7195,48.1146,51.2375,52.8824,54.3102,55.323,56.33,57.3313,58.3269,59.7109,61.2783,64.1752,69.8008,27.0321,17.1869,7.87646
4547,133.757,-0.0179642,-8.90466,-0.00234396,-0.0737047,0.279284,8805.96,5,0.0012748039019741218,0.0,0.11,105,0.11,55.5208,-0.809199999999997,54.5288,68.8456,0.0,0.00030770000000000797,54.5288,68.8456,9.08941,19.6539,30.5203,41.2118,47.4502,50.5116,52.1276,53.5318,54.5288,55.5208,56.5078,57.4897,58.8558,60.4042,63.2696,68.8456,27.0296,17.188,7.87837
4548,133.117,-0.0127587,-8.78341,-0.00228054,-0.0733995,0.278672,8811.9,5,0.0016456745875731947,0.0,0.16999999999999998,105,0.24,54.713,-0.8078000000000003,53.7359,67.8921,0.0,0.0003051999999999916,53.7359,67.8921,9.08739,19.6519,30.4051,40.6987,46.7852,49.7864,51.3737,52.7546,53.7359,54.713,55.6858,56.6542,58.0025,59.5319,62.3657,67.8921,27.0303,17.1905,7.88046
4549,132.612,-0.0136849,-8.65396,-0.00225383,-0.0731051,0.278667,8779.05,5,0.001762063842892514,0.0,0.22999999999999998,105,0.24,53.9043,-0.8087000000000018,52.9421,66.9377,0.0,0.0002944000000000002,52.9421,66.9377,9.08514,19.648,30.2566,40.1788,46.1176,49.0595,50.6185,51.9763,52.9421,53.9043,54.863,55.8179,57.1484,58.6589,61.4612,66.9377,27.0358,17.1946,7.88275
4550,131.991,-0.0151094,-8.55661,-0.00227768,-0.0728153,0.279135,8714.86,5,0.0015254946456118787,0.0,0.24,105,0.24,53.0935,-0.8108000000000004,52.1459,65.9811,0.0,0.0002898000000000067,52.1459,65.9811,9.08247,19.6414,30.0775,39.6512,45.4462,48.3297,49.8607,51.1956,52.1459,53.0935,54.038,54.9795,56.2922,57.7839,60.5546,65.9811,27.0896,17.2012,7.8854
4551,131.191,-0.0224615,-8.50224,-0.00234443,-0.0725244,0.27976,8635.61,5,0.0009882405777509838,0.0,0.24,105,0.24,52.2824,-0.8110999999999962,51.3496,65.0243,0.0,0.0002908999999999967,51.3496,65.0243,9.07941,19.6323,29.8724,39.118,44.7729,47.599,49.1024,50.4146,51.3496,52.2824,53.2131,54.1412,55.4362,56.9091,59.6481,65.0243,27.2336,17.21,7.8884
4552,130.298,-0.0305192,-8.47299,-0.00242454,-0.0722348,0.280273,8569.65,5,0.0003577408681429452,0.0,0.24,105,0.24,51.4755,-0.806900000000006,50.5572,64.0716,0.0,0.00028960000000000097,50.5572,64.0716,9.07624,19.6224,29.6475,38.5833,44.102,46.8715,48.3476,49.6374,50.5572,51.4755,52.3922,53.307,54.5844,56.0385,58.7459,64.0716,27.4935,17.2194,7.89151
4553,129.374,-0.0392184,-8.42304,-0.00247938,-0.0719477,0.280608,8507.71,4,-9.519764334007391e-05,0.0,0.24,105,0.24,50.677,-0.7984999999999971,49.7732,63.1271,0.0,0.00028709999999999847,49.7732,63.1271,9.07331,19.6141,29.4088,38.0516,43.4378,46.1517,47.6008,48.8685,49.7732,50.677,51.5798,52.4814,53.7412,55.1765,57.8522,63.1271,27.9137,17.2275,7.89438
4554,128.451,-0.0441491,-8.30656,-0.00247366,-0.0716684,0.281146,8446.55,4,-0.00012217352726270891,0.0,0.24,105,0.24,49.8907,-0.7862999999999971,49.0011,62.1945,0.0,0.0002793000000000101,49.0011,62.1945,9.071,19.6093,29.1616,37.5268,42.784,45.4433,46.8657,48.1114,49.0011,49.8907,50.7797,51.6681,52.9103,54.3269,56.9708,62.1945,28.5924,17.2324,7.89671
4555,127.571,-0.0442755,-8.19369,-0.00243789,-0.0713913,0.281325,9369.71,4,6.181325457076808e-05,0.0,0.24,105,0.24,49.1128,-0.7779000000000025,48.2375,61.2705,0.0,0.00027709999999998847,48.2375,61.2705,9.06898,19.6063,28.9036,37.0051,42.1368,44.7425,46.1386,47.3625,48.2375,49.1128,49.9882,50.8634,52.0882,53.486,56.0982,61.2705,29.8974,17.2357,7.89878
4556,126.716,-0.0466347,-8.09301,-0.00241787,-0.071121,0.280228,9343.18,4,0.00013713766084155754,0.0,0.24,105,0.24,48.3386,-0.7742000000000004,47.4774,60.35,0.0,0.0002703000000000011,47.4774,68.6777,9.06686,19.6024,28.6322,36.4823,41.4917,44.0445,45.4147,46.6171,47.4774,48.3386,49.2004,50.0626,51.2699,52.649,55.2294,60.35,68.6777,17.2397,7.90093
4557,125.824,-0.049885,-7.96129,-0.00241357,-0.0708603,0.279452,9207.93,4,0.00010468177607454027,0.0,0.24,105,0.24,47.5682,-0.7704000000000022,46.721,59.4335,0.0,0.0002607000000000026,46.721,67.7045,9.0647,19.5979,28.3488,35.9586,40.8487,43.3497,44.6942,45.8753,46.721,47.5682,48.4165,49.2657,50.4556,51.8161,54.3647,59.4335,67.7045,17.2443,7.90311
