step,distFromStart,distRaced,curLapTime,rpm,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,sector,sector_cap,max_speed_param,steer_gain,center_gain,brake_gain,speedX,speedY,speedZ,angle,trackPos,front,front_delta,target_speed,steer,accel,brake,gear,risk,aggression,target_trackPos,mode,front_risk,closing_risk,edge_risk,angle_risk,slide_risk,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
3557,2400.11,2410.11,72.984,5524.74,55.717,55.5615,53.4633,53.2988,240,218.0,218.0,1.344326,0.65089904,0.9037642399999999,60.5576,0.0729161,0.621365,0.00394696,-0.0116505,50.3511,-0.3147999999999982,54.994499999999995,0.014938376199999999,0.0,0.0,3,0.32865199999999994,1.02,0.0,chicane,0.32865199999999994,0.0,0.0,0.0,0.0,8.61822,18.8604,29.7473,57.9444,55.0004,53.358,52.4341,51.597,50.9816,50.3511,49.7062,49.0463,48.0959,46.9684,44.7296,39.6412,28.0025,18.0083,8.35352
3558,2400.48,2410.48,73.006,5520.42,55.6707,55.5196,53.4194,53.2592,240,218.0,218.0,1.3464399999999999,0.6530976,0.9063855999999999,60.51,0.0724625,0.583572,0.00322693,-0.0118322,50.034,-0.3171000000000035,54.976,0.0142586264,0.0,0.0,3,0.33288,1.02,0.0,chicane,0.33288,0.0,0.0,0.0,0.0,8.61352,18.8239,29.6501,57.5744,54.6467,53.0157,52.0989,51.2687,50.6588,50.034,49.3951,48.7417,47.8013,46.6866,44.4757,39.4718,28.0907,18.0423,8.35796
3559,2400.85,2410.85,73.028,5516.12,55.6236,55.4787,53.3745,53.2209,240,218.0,218.0,1.348566,0.65530864,0.90902184,60.4626,0.0702052,0.567989,0.0025317,-0.0119351,49.7151,-0.3188999999999993,54.9575,0.0135464668,0.0,0.0,3,0.337132,1.02,0.0,chicane,0.337132,0.0,0.0,0.0,0.0,8.60837,18.7875,29.5549,57.2032,54.2917,52.6721,51.7623,50.9389,50.3342,49.7151,49.0822,48.4352,47.5046,46.4024,44.219,39.297,28.1785,18.0765,8.36286
3560,2401.22,2411.22,73.05,5511.83,55.5758,55.439,53.3289,53.1836,240,218.0,218.0,1.3507086666666666,0.6575370133333334,0.9116787466666666,60.4154,0.0670065,0.569072,0.00187319,-0.0119574,49.3937,-0.321399999999997,54.93900000000001,0.012809133200000001,0.0,0.0,3,0.3414173333333333,1.02,0.0,chicane,0.3414173333333333,0.0,0.0,0.0,0.0,8.60287,18.7517,29.4631,56.8303,53.9348,52.3262,51.4233,50.6066,50.0072,49.3937,48.7666,48.126,47.2049,46.1151,43.9586,39.1159,28.2643,18.1105,8.36816
3561,2401.58,2411.58,73.072,5507.56,55.531,55.3969,53.2863,53.1438,240,218.0,218.0,1.3528633333333333,0.6597778666666666,0.9143505333333333,60.3684,0.0662878,0.581822,0.00123423,-0.0119702,49.0705,-0.32319999999999993,54.92100000000001,0.0120712486,0.0,0.0,3,0.3457266666666666,1.02,0.0,chicane,0.3457266666666666,0.0,0.0,0.0,0.0,8.59747,18.717,29.3744,56.4564,53.5765,51.979,51.0829,50.2728,49.6786,49.0705,48.4493,47.8149,46.9032,45.8255,43.6953,38.9296,28.3483,18.1437,8.37338
3562,2401.95,2411.95,73.094,5503.32,55.4847,55.3572,53.2419,53.1062,240,218.0,218.0,1.3550306666666667,0.6620318933333333,0.9170380266666667,60.3218,0.063093,0.597696,0.00062054,-0.011963,48.7454,-0.32510000000000616,54.90250000000001,0.0113596392,0.0,0.0,3,0.3500613333333334,1.02,0.0,chicane,0.3500613333333334,0.0,0.0,0.0,0.0,8.59213,18.6835,29.2892,56.0812,53.2168,51.63,50.7407,49.9372,49.348,48.7454,48.1298,47.5015,46.5992,45.5333,43.4289,38.7378,28.4301,18.1761,8.37857
3563,2402.32,2412.32,73.116,5499.11,55.4377,55.319,53.1967,53.07,240,218.0,218.0,1.357218,0.66430672,0.91975032,60.2757,0.0588347,0.604633,4.6428e-05,-0.0119357,48.4173,-0.32809999999999917,54.88399999999999,0.010682620840000002,0.0,0.0,3,0.35443600000000003,1.02,0.0,chicane,0.35443600000000003,0.0,0.0,0.0,0.0,8.58696,18.6518,29.2093,55.704,52.8548,51.2786,50.3959,49.5988,49.0145,48.4173,47.8073,47.1849,46.2917,45.2374,43.1584,38.5395,28.5077,18.2069,8.38361
3564,2402.69,2412.69,73.138,5495.01,55.3928,55.2813,53.1535,53.0338,240,218.0,218.0,1.359424,0.66660096,0.92248576,60.2308,0.0523183,0.536755,-0.000490967,-0.0118895,48.0864,-0.33089999999999975,54.8655,0.010045089140000001,0.0,0.0,3,0.35884800000000006,1.02,0.0,chicane,0.35884800000000006,0.0,0.0,0.0,0.0,8.58196,18.6219,29.1348,55.325,52.4906,50.9249,50.0486,49.2578,48.6784,48.0864,47.4819,46.8655,45.9812,44.9382,42.8839,38.3353,28.5813,18.2362,8.38852
3565,2403.06,2413.06,73.16,5490.93,55.3496,55.2419,53.112,52.9966,240,218.0,218.0,1.3616406666666665,0.6689062933333333,0.9252344266666666,60.1857,0.0501361,0.495699,-0.00100595,-0.0118242,47.7539,-0.332499999999996,54.847,0.0093904264,0.0,0.0,3,0.3632813333333333,1.02,0.0,chicane,0.3632813333333333,0.0,0.0,0.0,0.0,8.57699,18.5929,29.0763,54.945,52.1252,50.5697,49.6999,48.9153,48.3407,47.7539,47.1549,46.5442,45.6687,44.637,42.6069,38.1267,28.6528,18.2648,8.3934
3566,2403.43,2413.43,73.182,5486.87,55.3052,55.2058,53.0682,52.9619,240,218.0,218.0,1.3638733333333333,0.6712282666666667,0.9280029333333333,60.1411,0.0462943,0.437053,-0.00148708,-0.0117408,47.419,-0.33490000000000464,54.828500000000005,0.008769015800000002,0.0,0.0,3,0.3677466666666667,1.02,0.0,chicane,0.3677466666666667,0.0,0.0,0.0,0.0,8.57216,18.5655,29.0428,54.5633,51.7579,50.2125,49.349,48.5706,48.0007,47.419,46.8253,46.2203,45.3535,44.3327,42.3265,37.9129,28.7096,18.292,8.39816
3567,2403.79,2413.79,73.204,5482.87,55.2597,55.1703,53.0243,52.9285,240,218.0,218.0,1.366128,0.6735731199999999,0.93079872,60.0971,0.0423728,0.377539,-0.001921,-0.0116392,47.0808,-0.3381999999999934,54.810500000000005,0.008187047200000002,0.0,0.0,3,0.372256,1.02,0.0,chicane,0.372256,0.0,0.0,0.0,0.0,8.5676,18.5404,29.0423,54.1792,51.3879,49.8525,48.9952,48.2227,47.6576,47.0808,46.4923,45.893,45.0347,44.0246,42.0418,37.6928,28.7401,18.3171,8.40268
3568,2404.16,2414.16,73.226,5478.91,55.2171,55.132,52.9839,52.8922,240,218.0,218.0,1.3683926666666666,0.6759283733333333,0.9336069066666666,60.0534,0.0414115,0.333276,-0.00232822,-0.0114719,46.7411,-0.33970000000000056,54.79200000000001,0.007558379400000001,0.0,0.0,3,0.3767853333333333,1.02,0.0,chicane,0.3767853333333333,0.0,0.0,0.0,0.0,8.56271,18.5156,29.0777,53.794,51.0167,49.4911,48.6399,47.8734,47.3129,46.7411,46.1579,45.564,44.7141,43.7147,41.7549,37.4693,28.7514,18.342,8.40754
3569,2404.53,2414.53,73.248,5474.95,55.1734,55.0947,52.9422,52.8574,240,218.0,218.0,1.3706673333333332,0.6782940266666666,0.9364274933333333,60.0099,0.0386217,0.312549,-0.00270874,-0.0112304,46.3999,-0.3412000000000006,54.77349999999999,0.0069039246,0.0,0.0,3,0.38133466666666666,1.02,0.0,chicane,0.38133466666666666,0.0,0.0,0.0,0.0,8.55742,18.4909,29.1603,53.4076,50.6442,49.1284,48.2834,47.5228,46.9669,46.3999,45.8219,45.2336,44.392,43.4031,41.466,37.2425,28.7459,18.3669,8.41281
3570,2404.89,2414.89,73.27,5471.01,55.1319,55.0557,52.9029,52.8205,240,218.0,218.0,1.3729486666666666,0.6806666133333333,0.9392563466666666,59.9665,0.0379821,0.312746,-0.00307256,-0.0109777,46.0577,-0.3422000000000054,54.755500000000005,0.006245970600000001,0.0,0.0,3,0.38589733333333337,1.02,0.0,chicane,0.38589733333333337,0.0,0.0,0.0,0.0,8.55219,18.4669,29.3113,53.0205,50.2709,48.7649,47.9259,47.1712,46.6197,46.0577,45.4848,44.9019,44.0685,43.09,41.1753,37.0128,28.725,18.3912,8.41804
3571,2405.26,2415.26,73.292,5467.09,55.0888,55.019,52.8617,52.786,240,218.0,218.0,1.3752406666666666,0.6830502933333333,0.9420984266666665,59.9233,0.0348659,0.324343,-0.00341255,-0.0107008,45.7139,-0.34379999999999455,54.73699999999999,0.005608731600000001,0.0,0.0,3,0.3904813333333333,1.02,0.0,chicane,0.3904813333333333,0.0,0.0,0.0,0.0,8.54696,18.4439,29.5757,52.6323,49.8964,48.4,47.567,46.8181,46.2712,45.7139,45.1461,44.5686,43.7434,42.7751,40.8826,36.7796,28.6898,18.4147,8.42327
3572,2405.63,2415.63,73.314,5463.19,55.045,54.9838,52.8196,52.7528,240,218.0,218.0,1.3775493333333333,0.6854513066666666,0.9449611733333333,59.8805,0.0308394,0.34091,-0.003712,-0.0104076,45.3676,-0.3462999999999994,54.71849999999999,0.005009795599999999,0.0,0.0,3,0.39509866666666665,1.02,0.0,chicane,0.39509866666666665,0.0,0.0,0.0,0.0,8.54195,18.4226,30.1204,52.2421,49.5197,48.0329,47.2059,46.4627,45.9202,45.3676,44.8049,44.2327,43.4155,42.4572,40.5864,36.5418,28.64,18.4364,8.42832
3573,2405.99,2415.99,73.336,5459.33,55.0044,54.9463,52.7807,52.717,240,218.0,218.0,1.379866,0.68786064,0.9478338399999999,59.8381,0.0294606,0.356133,-0.00399048,-0.0100981,45.0201,-0.3475000000000037,54.70050000000001,0.004404722000000001,0.0,0.0,3,0.39973200000000003,1.02,0.0,chicane,0.39973200000000003,0.0,0.0,0.0,0.0,8.53697,18.4023,55.6991,51.8511,49.1421,47.6646,46.8435,46.106,45.5679,45.0201,44.4623,43.8954,43.0861,42.1379,40.2885,36.301,28.5787,18.4573,8.43332
3574,2406.36,2416.36,73.358,5455.56,54.9634,54.9113,52.7414,52.6833,240,218.0,218.0,1.3821926666666666,0.6902803733333334,0.9507189066666666,59.797,0.0249793,0.296775,-0.00424415,-0.0097731,44.6711,-0.34899999999999665,54.681999999999995,0.0038332791999999994,0.0,0.0,3,0.4043853333333333,1.02,0.0,chicane,0.4043853333333333,0.0,0.0,0.0,0.0,8.53207,18.383,55.2981,51.4589,48.7632,47.2951,46.4799,45.748,45.2143,44.6711,44.1182,43.5565,42.7551,41.8167,39.9886,36.0572,28.5064,18.4771,8.43824
3575,2406.72,2416.72,73.38,5451.84,54.9214,54.878,52.7008,52.6521,240,218.0,218.0,1.384538,0.69271952,0.9536271199999999,59.7559,0.0202638,0.246369,-0.00445968,-0.00950869,44.3193,-0.35180000000000433,54.66400000000001,0.003363989600000001,0.0,0.0,3,0.409076,1.02,0.0,chicane,0.409076,0.0,0.0,0.0,0.0,8.52802,18.3669,54.8955,51.0647,48.382,46.9232,46.1137,45.3874,44.858,44.3193,43.7713,43.2147,42.421,41.4923,39.685,35.8084,28.4213,18.4938,8.44233
3576,2407.09,2417.09,73.402,5448.12,54.8826,54.8431,52.6627,52.6182,240,218.0,218.0,1.3868933333333333,0.6951690666666667,0.9565477333333332,59.715,0.0187069,0.194323,-0.0046509,-0.0092574,43.966,-0.3532999999999973,54.64549999999999,0.0029165046000000005,0.0,0.0,3,0.41378666666666664,1.02,0.0,chicane,0.41378666666666664,0.0,0.0,0.0,0.0,8.52428,18.3522,54.4919,50.6693,47.9996,46.5499,45.7461,45.0253,44.5001,43.966,43.4228,42.8713,42.0852,41.1661,39.3792,35.5565,28.3265,18.5089,8.4461
3577,2407.45,2417.45,73.424,5444.47,54.8422,54.8097,52.6236,52.5867,240,218.0,218.0,1.3892593333333332,0.6976297066666667,0.9594815733333333,59.6748,0.0153617,0.128981,-0.00481254,-0.00899164,43.6111,-0.35490000000000066,54.62750000000001,0.0025013414000000017,0.0,0.0,3,0.41851866666666665,1.02,0.0,chicane,0.41851866666666665,0.0,0.0,0.0,0.0,8.52067,18.3389,54.0869,50.2726,47.6158,46.1751,45.377,44.6617,44.1407,43.6111,43.0726,42.5262,41.7476,40.8379,39.0714,35.3015,28.2229,18.5227,8.44975
3578,2407.82,2417.82,73.446,5440.85,54.8038,54.7746,52.587,52.5534,240,218.0,218.0,1.3916333333333333,0.7000986666666666,0.9624253333333332,59.635,0.0142916,0.0775169,-0.00495321,-0.00871134,43.255,-0.35609999999999786,54.608999999999995,0.0020838954000000002,0.0,0.0,3,0.4232666666666666,1.02,0.0,chicane,0.4232666666666666,0.0,0.0,0.0,0.0,8.51712,18.3265,53.681,49.875,47.231,45.7993,45.0069,44.297,43.7802,43.255,42.7213,42.1798,41.4089,40.5085,38.762,35.0442,28.1117,18.5356,8.45334
3579,2408.18,2418.18,73.468,5437.25,54.7666,54.7382,52.5518,52.5191,240,218.0,218.0,1.394008,0.70256832,0.9653699199999999,59.5954,0.0140505,0.0482749,-0.00508815,-0.00841649,42.8988,-0.3562000000000012,54.59100000000001,0.0016548508000000014,0.0,0.0,3,0.428016,1.02,0.0,chicane,0.428016,0.0,0.0,0.0,0.0,8.51349,18.314,53.2746,49.4772,46.846,45.4234,44.6367,43.9322,43.4196,42.8988,42.3699,41.8334,41.0698,40.1788,38.4523,34.7858,27.9945,18.5485,8.45701
3580,2408.55,2418.54,73.49,5433.66,54.7269,54.7045,52.514,52.4875,240,218.0,218.0,1.3963893333333333,0.7050449066666666,0.9683227733333333,59.5559,0.0110766,0.0431987,-0.00520164,-0.00809685,42.5416,-0.35719999999999885,54.57249999999999,0.0012447072000000001,0.0,0.0,3,0.43277866666666664,1.02,0.0,chicane,0.43277866666666664,0.0,0.0,0.0,0.0,8.50983,18.3023,52.8673,49.0785,46.4601,45.0466,44.2654,43.5664,43.0579,42.5416,42.0173,41.4858,40.7297,39.8479,38.1412,34.5253,27.8706,18.5608,8.4607
3581,2408.91,2418.91,73.512,5430.09,54.6893,54.6694,52.4781,52.4543,240,218.0,218.0,1.398776,0.70752704,0.97128224,59.5166,0.0100933,0.0531589,-0.00529796,-0.007773,42.1836,-0.3580000000000041,54.554500000000004,0.0008390074000000013,0.0,0.0,3,0.437552,1.02,0.0,chicane,0.437552,0.0,0.0,0.0,0.0,8.50629,18.2914,52.4592,48.679,46.0735,44.669,43.8935,43.1998,42.6955,42.1836,41.664,41.1374,40.3887,39.5161,37.8288,34.2629,27.7404,18.5721,8.46429
3582,2409.27,2419.27,73.534,5426.54,54.6499,54.6367,52.4404,52.4235,240,218.0,218.0,1.4011719999999999,0.71001888,0.9742532799999999,59.4776,0.00667297,0.0700911,-0.00536853,-0.00743731,41.8242,-0.35940000000000083,54.536500000000004,0.00210363018,0.0,0.0,3,0.442344,1.02,0.0,chicane,0.442344,0.0,0.0,0.0,0.0,8.50286,18.2816,52.0499,48.2784,45.6857,44.2902,43.5202,42.832,42.3318,41.8242,41.3093,40.7876,40.0462,39.1827,37.5148,33.9981,27.6037,18.5822,8.46776
3583,2409.64,2419.64,73.556,5423.03,54.6131,54.6024,52.4051,52.3909,240,218.0,218.0,1.4035726666666666,0.7125155733333333,0.9772301066666667,59.439,0.00550102,0.0874854,-0.00542099,-0.0070881,41.4641,-0.36009999999999565,54.51800000000001,0.0016506596800000013,0.0,0.0,3,0.4471453333333333,1.02,0.0,chicane,0.4471453333333333,0.0,0.0,0.0,0.0,8.49948,18.2725,51.6397,47.877,45.2972,43.9106,43.1463,42.4633,41.9673,41.4641,40.9538,40.4369,39.7028,38.8484,37.1997,33.7315,27.4615,18.5917,8.47118
3584,2410.0,2420.0,73.578,5419.58,54.5811,54.5647,52.3748,52.3544,241,218.0,218.0,1.4059653333333333,0.7150039466666667,0.9801970133333333,59.4015,0.00791129,0.0562792,-0.00549061,-0.00672428,41.1052,-0.35889999999999844,54.5,0.0011392916600000006,0.0,0.0,3,0.45193066666666665,1.02,0.0,chicane,0.45193066666666665,0.0,0.0,0.0,0.0,8.49582,18.2623,51.23,47.4765,44.9098,43.5323,42.7735,42.096,41.604,41.1052,40.5995,40.0876,39.3607,38.5153,36.8857,33.4657,27.3169,18.6023,8.47489
3585,2410.36,2420.36,73.6,5416.24,54.5485,54.5297,52.3437,52.3208,241,218.0,218.0,1.4083486666666665,0.7174826133333333,0.9831523466666665,59.3645,0.00845288,-0.0071244,-0.00557834,-0.00634782,40.7477,-0.3575000000000017,54.48199999999999,0.0006033563199999998,0.0,0.0,3,0.4566973333333333,1.02,0.0,chicane,0.4566973333333333,0.0,0.0,0.0,0.0,8.49191,18.2509,50.8208,47.0769,44.5234,43.155,42.402,41.7299,41.242,40.7477,40.2465,39.7395,39.0199,38.1835,36.573,33.2006,27.1697,18.6142,8.47885
3586,2410.73,2420.72,73.622,5412.86,54.512,54.4987,52.3081,52.2912,241,218.0,218.0,1.4107386666666666,0.7199682133333333,0.9861159466666666,59.3273,0.00565347,-0.0512065,-0.00564796,-0.00595864,40.3892,-0.3584999999999994,54.463499999999996,9.43359800000018e-05,0.0,0.0,3,0.4614773333333333,1.02,0.0,chicane,0.4614773333333333,0.0,0.0,0.0,0.0,8.48804,18.2402,50.4108,46.6766,44.1363,42.7771,42.0297,41.363,40.8793,40.3892,39.8928,39.3906,38.6783,37.8508,36.2592,32.9338,27.0179,18.6253,8.48277
3587,2411.09,2421.09,73.644,5409.55,54.4777,54.4671,52.2746,52.2607,241,218.0,218.0,1.4131353333333332,0.7224607466666666,0.9890878133333333,59.291,0.00480724,-0.122053,-0.00570041,-0.00563184,40.0297,-0.35950000000000415,54.445499999999996,-0.0003350296400000004,0.0,0.0,3,0.46627066666666667,1.02,0.0,chicane,0.46627066666666667,0.0,0.0,0.0,0.0,8.48484,18.2316,49.9998,46.2753,43.7482,42.3981,41.6563,40.995,40.5154,40.0297,39.5378,39.0404,38.3353,37.5167,35.9438,32.6645,26.8603,18.6343,8.486
3588,2411.45,2421.45,73.666,5406.29,54.4415,54.4371,52.2398,52.2324,241,218.0,218.0,1.4155413333333333,0.7249629866666667,0.9920712533333333,59.2551,0.00172844,-0.182481,-0.00572807,-0.00532182,39.6688,-0.3609000000000009,54.42750000000001,-0.0007026184400000001,0.0,0.0,3,0.4710826666666667,1.02,0.0,chicane,0.4710826666666667,0.0,0.0,0.0,0.0,8.48199,18.2245,49.5876,45.8729,43.359,42.018,41.2818,40.6257,40.1502,39.6688,39.1815,38.6889,37.9909,37.181,35.6266,32.393,26.6976,18.6417,8.48889
3589,2411.81,2421.81,73.688,5403.05,54.407,54.4055,52.207,52.2026,241,218.0,218.0,1.4179519999999999,0.72747008,0.99506048,59.2195,0.000617318,-0.222323,-0.00573665,-0.00499996,39.3072,-0.3615999999999957,54.4095,-0.0010729965079999996,0.0,0.0,3,0.475904,1.02,0.0,chicane,0.475904,0.0,0.0,0.0,0.0,8.4792,18.2182,49.1744,45.4697,42.969,41.637,40.9064,40.2557,39.7843,39.3072,38.8244,38.3365,37.6457,36.8445,35.3085,32.1198,26.5307,18.6482,8.49171
3590,2412.17,2422.17,73.71,5399.82,54.3706,54.3757,52.1698,52.1774,241,218.0,218.0,1.4203706666666667,0.7299854933333333,0.9980596266666666,59.1839,-0.00277692,-0.236117,-0.00572044,-0.00466633,38.9444,-0.3628,54.39149999999999,-0.0014138414799999997,0.0,0.0,3,0.4807413333333333,1.02,0.0,chicane,0.4807413333333333,0.0,0.0,0.0,0.0,8.47653,18.2131,48.7601,45.0654,42.5779,41.255,40.53,39.8846,39.4172,38.9444,38.4661,37.9831,37.2992,36.5068,34.989,31.8448,26.3596,18.6535,8.49441
3591,2412.53,2422.53,73.732,5396.61,54.3362,54.3446,52.1367,52.1483,241,218.0,218.0,1.4227953333333332,0.7325071466666666,1.0010662133333332,59.1486,-0.00395948,-0.231005,-0.00568229,-0.00432873,38.5807,-0.36370000000000147,54.37349999999999,-0.0017465931199999998,0.0,0.0,3,0.48559066666666667,1.02,0.0,chicane,0.48559066666666667,0.0,0.0,0.0,0.0,8.474,18.2089,48.3446,44.6601,42.1859,40.8721,40.1527,39.5126,39.0492,38.5807,38.107,37.6286,36.9518,36.168,34.6683,31.5681,26.1844,18.6577,8.49697
3592,2412.9,2422.9,73.754,5393.41,54.3032,54.3127,52.1055,52.1179,241,218.0,218.0,1.4252193333333332,0.7350281066666666,1.0040719733333332,59.1135,-0.00435565,-0.214773,-0.00563842,-0.0039715,38.2171,-0.36359999999999815,54.355,-0.002099691699999999,0.0,0.0,3,0.49043866666666663,1.02,0.0,chicane,0.49043866666666663,0.0,0.0,0.0,0.0,8.47135,18.2047,47.9286,44.2547,41.7939,40.4892,39.7754,39.1406,38.6814,38.2171,37.7479,37.2743,36.6045,35.8293,34.3476,31.2909,26.0067,18.662,8.49964
3593,2413.26,2423.26,73.776,5390.25,54.268,54.2838,52.0716,52.0906,241,218.0,218.0,1.4276493333333333,0.7375553066666667,1.0070851733333333,59.0787,-0.00763599,-0.195638,-0.00557167,-0.00360338,37.8526,-0.3644999999999996,54.33699999999999,-0.002420901459999999,0.0,0.0,3,0.4952986666666666,1.02,0.0,chicane,0.4952986666666666,0.0,0.0,0.0,0.0,8.46881,18.2015,47.5116,43.8484,41.401,40.1055,39.3973,38.7678,38.3126,37.8526,37.3879,36.919,36.2562,35.4895,34.0257,31.0121,25.8253,18.6652,8.50221
3594,2413.62,2423.62,73.798,5387.13,54.2352,54.2535,52.0402,52.0617,241,218.0,218.0,1.430086,0.74008944,1.01010664,59.0445,-0.00875819,-0.182748,-0.00548679,-0.00329097,37.4871,-0.3655000000000044,54.319,-0.0026701572599999997,0.0,0.0,3,0.5001720000000001,1.02,0.0,chicane,0.5001720000000001,0.0,0.0,0.0,0.0,8.46688,18.2002,47.0935,43.4411,41.0071,39.7208,39.0181,38.394,37.9428,37.4871,37.0268,36.5626,35.9067,35.1486,33.7025,30.7315,25.6398,18.6648,8.50415
3595,2413.98,2423.98,73.82,5384.14,54.2045,54.2237,52.0107,52.0333,241,218.0,218.0,1.4325246666666667,0.7426256533333333,1.0131305866666667,59.0118,-0.00874746,-0.262849,-0.00539619,-0.00300646,37.1213,-0.3658000000000001,54.301,-0.00288765504,0.0,0.0,3,0.5050493333333334,1.02,0.0,chicane,0.5050493333333334,0.0,0.0,0.0,0.0,8.46523,18.1999,46.6748,43.0336,40.6131,39.3358,38.6388,38.02,37.5728,37.1213,36.6655,36.206,35.5571,34.8075,33.379,30.4499,25.4516,18.6544,8.50579
3596,2414.34,2424.34,73.842,5381.15,54.1712,54.1966,51.9787,52.0074,241,218.0,218.0,1.434968,0.74516672,1.01616032,58.9787,-0.0117441,-0.311322,-0.00528318,-0.00271114,36.7548,-0.36649999999999494,54.282999999999994,-0.0030729882,0.0,0.0,3,0.509936,1.02,0.0,chicane,0.509936,0.0,0.0,0.0,0.0,8.46369,18.2109,46.255,42.625,40.2181,38.9501,38.2587,37.6452,37.202,36.7548,36.3034,35.8486,35.2066,34.4654,33.0543,30.1669,25.2601,18.6335,8.50734
3597,2414.7,2424.7,73.864,5378.17,54.1408,54.1682,51.9489,51.9796,241,218.0,218.0,1.4374146666666667,0.7477112533333333,1.0191941866666667,58.9461,-0.0126416,-0.374873,-0.00515396,-0.00240588,36.3878,-0.36700000000000443,54.26500000000001,-0.00326312,0.0,0.0,3,0.5148293333333334,1.02,0.0,chicane,0.5148293333333334,0.0,0.0,0.0,0.0,8.4622,18.2404,45.8343,42.2159,39.8227,38.5639,37.8781,37.2699,36.8308,36.3878,35.9409,35.4907,34.8556,34.1228,32.7291,29.883,25.0661,18.6033,8.50884
3598,2415.06,2425.06,73.886,5375.26,54.1114,54.1389,51.9208,51.9514,241,218.0,218.0,1.43986,0.7502544,1.0222263999999999,58.9141,-0.0130081,-0.443759,-0.00502283,-0.00209149,36.021,-0.3667999999999978,54.247,-0.0034645921999999986,0.0,0.0,3,0.51972,1.02,0.0,chicane,0.51972,0.0,0.0,0.0,0.0,8.46064,18.2904,45.4132,41.8067,39.4273,38.1779,37.4978,36.8949,36.4598,36.021,35.5786,35.1331,34.5048,33.7804,32.4041,29.5988,24.8701,18.5651,8.51039
3599,2415.42,2425.42,73.908,5372.38,54.0822,54.1096,51.8931,51.9236,241,218.0,218.0,1.442302,0.75279408,1.02525448,58.8825,-0.0133211,-0.496261,-0.0048917,-0.00176716,35.6547,-0.3663000000000025,54.229,-0.0036777169999999988,0.0,0.0,3,0.5246040000000001,1.02,0.0,chicane,0.5246040000000001,0.0,0.0,0.0,0.0,8.459,18.3644,44.9919,41.3976,39.0322,37.7922,37.1177,36.5202,36.0892,35.6547,35.2167,34.7758,34.1544,33.4384,32.0794,29.3146,24.6725,18.5195,8.51203
3600,2415.78,2425.78,73.93,5369.52,54.0528,54.0803,51.8654,51.896,241,218.0,218.0,1.4447459999999999,0.75533584,1.0282850399999999,58.851,-0.0136688,-0.521818,-0.00476057,-0.00151833,35.2881,-0.36659999999999826,54.21099999999999,-0.0038045636000000006,0.0,0.0,3,0.529492,1.02,0.0,chicane,0.529492,0.0,0.0,0.0,0.0,8.458,18.4688,44.5703,40.9883,38.637,37.4064,36.7376,36.1454,35.7184,35.2881,34.8546,34.4184,33.8039,33.0961,31.7542,29.0295,24.4722,18.4658,8.51302
3601,2416.14,2426.14,73.952,5366.67,54.0207,54.0543,51.8347,51.8716,241,218.0,218.0,1.4471939999999999,0.75788176,1.03132056,58.8197,-0.0170006,-0.524116,-0.00460846,-0.00126735,34.9209,-0.36719999999999686,54.193000000000005,-0.0038912002,0.0,0.0,3,0.534388,1.02,0.0,chicane,0.534388,0.0,0.0,0.0,0.0,8.45715,18.6103,44.1476,40.5782,38.241,37.0198,36.3567,35.7698,35.3469,34.9209,34.4918,34.0602,33.4525,32.7531,31.4282,28.7432,24.2692,18.4046,8.51385
3602,2416.5,2426.5,73.974,5363.84,53.9905,54.0268,51.806,51.8455,241,218.0,218.0,1.4496466666666667,0.7604325333333334,1.0343618666666667,58.7885,-0.0183038,-0.511068,-0.00443775,-0.0010194,34.553,-0.3679000000000059,54.175,-0.0039646062,0.0,0.0,3,0.5392933333333334,1.02,0.0,chicane,0.5392933333333334,0.0,0.0,0.0,0.0,8.45649,18.7993,43.724,40.1673,37.8443,36.6326,35.9752,35.3937,34.9748,34.553,34.1284,33.7015,33.1006,32.4094,31.1014,28.4557,24.0636,18.3364,8.5145
3603,2416.86,2426.86,73.996,5361.03,53.9616,53.9987,51.7785,51.8188,241,218.0,218.0,1.4520979999999999,0.76298192,1.03740152,58.7577,-0.0188626,-0.491743,-0.0042618,-0.000763257,34.1853,-0.36769999999999925,54.157,-0.004045635419999998,0.0,0.0,3,0.544196,1.02,0.0,chicane,0.544196,0.0,0.0,0.0,0.0,8.4558,19.054,43.2999,39.7562,37.4476,36.2455,35.5938,35.0177,34.6028,34.1853,33.7651,33.3428,32.7487,32.0658,30.7747,28.168,23.8563,18.2625,8.51517
3604,2417.22,2427.22,74.018,5358.27,53.9335,53.9708,51.7517,51.7921,241,218.0,218.0,1.4545473333333332,0.7655292266666667,1.0404386933333334,58.7273,-0.0190871,-0.472242,-0.00408394,-0.000497182,33.8179,-0.3673999999999964,54.13900000000001,-0.00413773912,0.0,0.0,3,0.5490946666666666,1.02,0.0,chicane,0.5490946666666666,0.0,0.0,0.0,0.0,8.45504,19.4052,42.8754,39.3451,37.0511,35.8586,35.2126,34.6419,34.2312,33.8179,33.4021,32.9845,32.3972,31.7225,30.4482,27.8803,23.6477,18.1832,8.51591
